Carrera,Plan,IdCampus,Sexo,AnioIngreso,CicloIngreso,InstitucionBach,TieneBeca,PorcentajeBeca_Promedio,MateriasInscritas_C1,MateriasAprobadas_C1,MateriasReprobadas_C1,TasaAprobacion_C1,PromedioCiclo_C1,MateriasInscritas_C2,MateriasAprobadas_C2,MateriasReprobadas_C2,TasaAprobacion_C2,PromedioCiclo_C2,TotalMateriasInscritas_Anio1,TotalMateriasAprobadas_Anio1,TotalMateriasReprobadas_Anio1,TasaAprobacion_Anio1,PromedioGeneral_Anio1,Deserto
415,2014,1,102301,2016,1,18,0,NULL,5,3,2,0.6,6.43,4,1,3,0.25,3.58,9,4,5,0.4444,5,1
301,2016,1,102302,2019,1,378,0,NULL,5,5,0,1,8.16,5,4,0,0.8,6.89,10,9,0,0.9,7.52,0
301,2016,1,102302,2019,1,449,0,NULL,5,4,0,0.8,6.19,4,4,0,1,8.38,9,8,0,0.8889,7.29,0
206,2018,1,102302,2019,1,18,0,NULL,3,3,0,1,6.61,2,0,2,0,5.22,5,3,2,0.6,5.91,1
302,2009,1,102301,2015,1,330,0,NULL,5,4,1,0.8,7.38,5,4,0,0.8,6.16,10,8,1,0.8,6.77,0
106,2009,1,102302,2015,1,285,0,NULL,5,4,0,0.8,6.02,5,3,1,0.6,5.96,10,7,1,0.7,5.99,0
104,2009,1,102301,2015,1,183,0,NULL,5,3,1,0.6,6.38,4,2,0,0.5,4.48,9,5,1,0.5556,5.43,0
209,2014,1,102302,2015,1,475,0,NULL,5,5,0,1,7.59,4,2,2,0.5,6.53,9,7,2,0.7778,7.06,0
209,2014,1,102301,2015,1,152,0,NULL,5,5,0,1,8.34,4,4,0,1,8.32,9,9,0,1,8.33,0
209,2014,1,102302,2015,1,285,0,NULL,5,2,2,0.4,4.42,4,3,1,0.75,6.67,9,5,3,0.5556,5.54,0
301,2009,1,102301,2015,1,309,0,NULL,5,5,0,1,7.16,5,3,1,0.6,6.18,10,8,1,0.8,6.67,0
104,2009,1,102301,2015,1,309,0,NULL,5,5,0,1,8.34,5,5,0,1,7.74,10,10,0,1,8.04,1
403,2015,1,102301,2015,1,18,0,NULL,4,1,2,0.25,5,2,0,2,0,3.38,6,1,4,0.1667,4.19,0
210,2013,1,102301,2015,1,18,0,NULL,5,4,1,0.8,8.06,6,5,1,0.8333,6.57,11,9,2,0.8182,7.31,1
702,2014,1,102301,2016,1,486,0,NULL,5,1,1,0.2,2.44,3,1,1,0.3333,3.96,8,2,2,0.25,3.2,0
218,2013,1,102302,2016,1,384,0,NULL,3,3,0,1,7.9,3,3,0,1,7.57,6,6,0,1,7.74,0
409,2014,1,102302,2016,1,578,0,NULL,5,5,0,1,8.41,4,4,0,1,8.13,9,9,0,1,8.27,0
105,2009,1,102302,2016,1,178,0,NULL,4,2,0,0.5,3.95,4,0,4,0,1.28,8,2,4,0.25,2.61,0
106,2009,1,102302,2016,1,235,0,NULL,5,5,0,1,7.58,3,2,1,0.6667,6.57,8,7,1,0.875,7.07,0
202,2016,1,102301,2016,1,445,0,NULL,5,4,0,0.8,6.16,5,5,0,1,7.51,10,9,0,0.9,6.84,0
701,2013,1,102302,2016,1,383,0,NULL,6,5,1,0.8333,8.05,6,6,0,1,8.18,12,11,1,0.9167,8.11,0
701,2013,1,102301,2016,1,417,0,NULL,6,6,0,1,7.88,4,4,0,1,8.25,10,10,0,1,8.06,0
441,2009,1,102301,2016,1,153,0,NULL,6,6,0,1,8.07,5,5,0,1,8.18,11,11,0,1,8.12,0
701,2013,1,102301,2016,1,604,0,NULL,6,5,1,0.8333,7.72,6,6,0,1,8.09,12,11,1,0.9167,7.9,0
444,2009,1,102301,2016,1,152,0,NULL,7,7,0,1,8.23,5,5,0,1,8.34,12,12,0,1,8.28,0
405,2015,1,102301,2016,1,450,0,NULL,5,5,0,1,8.13,5,5,0,1,7.31,10,10,0,1,7.72,0
203,2016,1,102301,2016,1,209,0,NULL,5,5,0,1,8.26,4,4,0,1,8.12,9,9,0,1,8.19,1
103,2017,1,102301,2017,1,152,1,41.5,4,3,0,0.75,5.91,4,4,0,1,8.76,8,7,0,0.875,7.34,0
413,2016,1,102301,2017,1,148,0,NULL,5,5,0,1,8.32,4,4,0,1,8.27,9,9,0,1,8.3,0
104,2017,1,102301,2017,1,285,0,NULL,4,3,0,0.75,6.14,4,3,0,0.75,5.84,8,6,0,0.75,5.99,0
413,2016,1,102301,2017,1,153,0,NULL,5,4,0,0.8,5.77,3,3,0,1,7.79,8,7,0,0.875,6.78,0
106,2017,1,102302,2017,1,465,0,NULL,4,4,0,1,7.34,4,2,1,0.5,4.5,8,6,1,0.75,5.92,0
219,2013,1,102302,2017,1,624,0,NULL,3,3,0,1,8.39,4,4,0,1,8.53,7,7,0,1,8.46,0
302,2016,1,102302,2017,1,385,0,NULL,4,4,0,1,8.54,4,3,1,0.75,6.34,8,7,1,0.875,7.44,0
219,2013,1,102301,2017,1,568,0,NULL,3,3,0,1,8.53,3,2,1,0.6667,7.41,6,5,1,0.8333,7.97,0
301,2016,1,102301,2017,1,310,0,NULL,5,5,0,1,7.41,5,4,0,0.8,6.38,10,9,0,0.9,6.89,0
218,2013,1,102301,2017,1,229,0,NULL,3,3,0,1,7.31,4,3,1,0.75,6.94,7,6,1,0.8571,7.12,0
302,2017,1,102301,2018,1,201,0,NULL,4,3,0,0.75,5.95,3,3,0,1,8.9,7,6,0,0.8571,7.42,0
702,2014,1,102301,2018,1,31,0,NULL,5,2,2,0.4,4.86,3,1,1,0.3333,5.08,8,3,3,0.375,4.97,0
403,2015,1,102301,2018,1,576,0,NULL,5,2,2,0.4,5.18,3,0,3,0,2.51,8,2,5,0.25,3.84,0
702,2014,1,102301,2018,1,452,0,NULL,5,2,0,0.4,4.01,4,0,0,0,0,9,2,0,0.2222,2.01,1
209,2014,1,102302,2018,1,317,0,NULL,5,5,0,1,8.33,4,4,0,1,7.66,9,9,0,1,8,0
219,2013,1,102302,2018,1,305,0,NULL,3,3,0,1,7.57,4,4,0,1,7.9,7,7,0,1,7.74,0
403,2015,1,102301,2018,1,604,0,NULL,5,5,0,1,7.27,4,3,1,0.75,6.77,9,8,1,0.8889,7.02,0
102,2017,1,102301,2019,1,176,0,NULL,4,4,0,1,7.2,5,3,0,0.6,4.62,9,7,0,0.7778,5.91,0
211,2019,1,102302,2019,1,309,0,NULL,5,5,0,1,6.67,4,4,0,1,7.46,9,9,0,1,7.06,0
206,2018,1,102302,2019,1,192,0,NULL,3,3,0,1,7.32,2,2,0,1,7.52,5,5,0,1,7.42,0
303,2016,1,102302,2019,1,192,0,NULL,4,4,0,1,8.44,5,4,1,0.8,7.41,9,8,1,0.8889,7.92,0
206,2018,1,102302,2019,1,488,0,NULL,3,3,0,1,8.28,2,2,0,1,7.96,5,5,0,1,8.12,0
301,2016,1,102302,2019,1,250,0,NULL,3,3,0,1,7.78,4,3,0,0.75,5.42,7,6,0,0.8571,6.6,0
209,2019,1,102302,2019,1,185,0,NULL,4,4,0,1,8.26,4,4,0,1,8.16,8,8,0,1,8.21,0
103,2017,1,102301,2019,1,301,0,NULL,4,0,0,0,0,4,1,2,0.25,4.45,8,1,2,0.125,2.22,0
302,2016,1,102302,2019,1,161,0,NULL,4,4,0,1,7.63,7,7,0,1,7.18,11,11,0,1,7.41,0
444,2009,1,102301,2019,1,152,0,NULL,7,7,0,1,8.17,5,5,0,1,7.72,12,12,0,1,7.95,0
702,2014,1,102301,2015,1,248,0,NULL,5,5,0,1,8.35,4,4,0,1,8.1,9,9,0,1,8.23,0
104,2009,1,102301,2015,1,502,0,NULL,5,5,0,1,6.94,5,3,1,0.6,5.98,10,8,1,0.8,6.46,0
209,2014,1,102302,2015,1,273,0,NULL,5,5,0,1,8.72,4,4,0,1,8.24,9,9,0,1,8.48,0
405,2015,1,102301,2015,1,185,0,NULL,5,1,4,0.2,4.86,4,0,4,0,1.73,9,1,8,0.1111,3.29,0
802,2014,1,102302,2015,1,309,0,NULL,5,5,0,1,8.29,5,4,0,0.8,6.68,10,9,0,0.9,7.49,0
202,2009,1,102302,2015,1,335,0,NULL,5,5,0,1,8.74,5,5,0,1,9.34,10,10,0,1,9.04,0
209,2014,1,102302,2015,1,330,0,NULL,5,5,0,1,7.85,4,4,0,1,7.55,9,9,0,1,7.7,0
103,2009,1,102301,2015,1,248,0,NULL,5,1,2,0.2,4.32,3,2,1,0.6667,5.8,8,3,3,0.375,5.06,0
209,2014,1,102301,2015,1,18,0,NULL,4,3,1,0.75,6.92,4,4,0,1,7.07,8,7,1,0.875,6.99,0
403,2015,1,102301,2015,1,18,0,NULL,4,2,2,0.5,5.98,3,0,3,0,3.32,7,2,5,0.2857,4.65,1
202,2009,1,102301,2015,1,201,0,NULL,5,5,0,1,7.48,4,4,0,1,7.88,9,9,0,1,7.68,0
401,2015,1,102301,2015,1,250,0,NULL,5,5,0,1,8,3,3,0,1,8.46,8,8,0,1,8.23,0
303,2009,1,102301,2015,1,330,0,NULL,5,4,0,0.8,5.98,4,4,0,1,7.33,9,8,0,0.8889,6.65,0
219,2013,1,102302,2015,1,300,0,NULL,3,3,0,1,7.36,3,3,0,1,6.49,6,6,0,1,6.93,0
444,2009,1,102301,2015,1,152,0,NULL,7,7,0,1,8.7,5,5,0,1,8.84,12,12,0,1,8.77,0
210,2013,1,102301,2015,1,18,0,NULL,5,5,0,1,9.18,5,5,0,1,8.44,10,10,0,1,8.81,1
701,2013,1,102301,2015,1,363,0,NULL,6,6,0,1,8.49,6,6,0,1,8.86,12,12,0,1,8.67,0
701,2013,1,102301,2015,1,363,0,NULL,6,6,0,1,8.39,6,6,0,1,8.97,12,12,0,1,8.68,0
106,2009,1,102301,2016,1,152,0,NULL,5,2,2,0.4,4.76,4,3,1,0.75,6.55,9,5,3,0.5556,5.66,0
103,2009,1,102302,2016,1,201,0,NULL,5,0,4,0,2,2,0,0,0,1.65,7,0,4,0,1.83,0
413,2016,1,102301,2016,1,500,0,NULL,5,5,0,1,8.2,5,5,0,1,8.68,10,10,0,1,8.44,0
109,2014,1,102301,2016,1,450,0,NULL,4,3,1,0.75,6.49,4,3,0,0.75,6.31,8,6,1,0.75,6.4,0
301,2016,1,102302,2016,1,241,0,NULL,5,5,0,1,7.86,5,4,1,0.8,6.74,10,9,1,0.9,7.3,0
219,2013,1,102302,2016,1,18,0,NULL,3,2,1,0.6667,7.37,3,3,0,1,7.83,6,5,1,0.8333,7.6,0
202,2016,1,102301,2016,1,391,0,NULL,5,5,0,1,7.96,5,5,0,1,8.7,10,10,0,1,8.33,0
802,2014,1,102301,2016,1,153,0,NULL,5,5,0,1,7.33,4,4,0,1,7.78,9,9,0,1,7.55,0
219,2013,1,102301,2016,1,250,0,NULL,3,2,0,0.6667,5.01,3,3,0,1,7.61,6,5,0,0.8333,6.31,0
219,2013,1,102302,2016,1,475,0,NULL,3,2,1,0.6667,6.67,2,2,0,1,7.07,5,4,1,0.8,6.87,0
441,2009,1,102301,2016,1,153,0,NULL,6,6,0,1,7.18,5,3,2,0.6,6.62,11,9,2,0.8182,6.9,0
409,2008,1,102302,2016,1,153,0,NULL,5,5,0,1,7.96,6,6,0,1,7.6,11,11,0,1,7.78,1
441,2009,1,102301,2016,1,152,0,NULL,6,6,0,1,8,5,5,0,1,7.82,11,11,0,1,7.91,0
104,2009,1,102301,2016,1,342,0,NULL,3,0,3,0,0.97,3,0,3,0,0.7,6,0,6,0,0.83,1
219,2013,1,102302,2016,1,301,0,NULL,3,2,1,0.6667,6.55,3,3,0,1,6.63,6,5,1,0.8333,6.59,0
